"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100098739411","03","03","02","（有）アールイームツミ　","03-3396-2422","","","","02","2019-04-29","2019-07-09","","","東京都","練馬区","上石神井４丁目","１４－６","マイポートⅢ","202","","","西武新宿線","上石神井","9","720","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","69000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.00","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","1","","7","4.0","1","","","","","","","","","","","","","","","","","","","","","洋　６　Ｋ　４","","","","","","","","01","","","2","","2","200303","","5","","","","","","","","","","","","申込日より２ヶ月間フリーレント","","","",""
"100098749473","03","03","02","（株）管理バンク　","03-6228-4677","","","","02","2019-04-30","2019-07-09","","","東京都","大田区","大森北６丁目","３－１６","ＢＬＡＮＣＨＥ　ＮＯＲＤ　ＯＯＭＯＲＩ　　２０１号室","201","","","京浜急行線","平和島","7","560","","","","","","","","","","2","","2","","","4","2","","100.00","","100.00","","","60000","","16000","5000","","","","","","","","","","1.00","","","","","0200","","","","","","","","12.46","","","","","","","","","","","","","","","","","","1000","","","3000","","","","","","","","","1","火災","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","3","","2","201807","","","","","","","","","","","","","","物件ＩＤ：８９２２３７","","","",""
"100098760450","03","03","02","（株）ＭＩＪ　","03-5333-0703","","","","02","2019-05-07","2019-07-08","","","東京都","大田区","東馬込１丁目","２６－９","サークルハウス馬込参番館","205","","","都営浅草線","馬込","4","320","","","","","","","","","","2","","1","","","1","2","","100.00","","100.00","","","54000","","17000","6000","","","","","","","","","","","","","","","0200","","","","","","","","10.53","","","","","","","","","","","","","","","","","","6000","","","","","","","","","1","","1.50","1","エイワン","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","201602","","","","","","","","","","","","","","","","","",""
"100098787395","03","03","02","（株）タウンハウジング　","03-5809-1589","北千住店","0338815700","","02","2019-05-07","2019-06-30","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","302","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","18.33","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３７５４９５００－１"
"100098787424","03","03","02","（株）タウンハウジング　","03-5809-1589","北千住店","0338815700","","02","2019-05-07","2019-06-30","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","303","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","16.76","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３７５４９５３７－１"
"100098790035","03","03","01","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-05-07","2019-06-22","","","東京都","足立区","関原１丁目","１８ー２","パレス　アネーロ","103","","","伊勢崎線","梅島","20","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","64000","","8000","3000","","","","","","","","","","1.00","","","","","","","","","","","","","27.40","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","3.0","","","2","8.0","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","1","201409","","5","","","","","","","旬鮮食品館カズン関原店","838","","","","","","12","","２７７３６５３９－１"
"100098870584","03","03","01","（株）エチカプロパティ　","03-6276-0330","","","","02","2019-05-10","2019-06-28","","","東京都","杉並区","宮前４丁目","３０－６","プラティーク　久我山","102","","","井の頭線","久我山","10","800","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","90000","","10000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","29.81","","","","","","","","","","","","","","","","","","","","","5000","","","","","","1","","1.00","1","","22000","2","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","2","3.8","1","","3","6.0","1","","","","","","","","","","","","","","","","","","","","","洋　３．８　ＤＫ　６","4","","","","","","","04","","","4","","1","200512","","4","","","","","","","","","","","","２年未満の解約には早期解約違約金あり","","","",""
"100098976044","03","03","02","（株）岡田不動産　","03-3659-1321","","","","02","2019-05-15","2019-07-05","","","東京都","葛飾区","柴又６丁目","","ラ　リベルテ","201","","","京成金町線","柴又","3","240","","","","","","","自転車利用で、京成高砂駅まで６分、金町駅まで８分","","","2","","2","","","2","2","","100.00","","100.00","","","65000","","9000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.01","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","1.00","1","住宅総合家財","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","8.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋８","","","","","","","","01","","","2","","2","200601","","3","","","","","","","","","","","","","","","",""
"100098977606","03","03","01","（株）メイクスレント　","03-4577-4140","","03-4577-4141","chintai@makes-design.jp","02","2019-05-15","2019-06-22","","","東京都","目黒区","南１丁目","１７－５","パレ・ホームズ大岡山","102","","","目黒線","大岡山","9","","","","","","","","","","","1","","4","201907","3","1","2","","100.00","","100.00","","","89000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","27.29","3.96","","","","","","","","","","","","","","","","","6000","","","","","","","","","1","","1.50","1","火災保険","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","5","","1","200112","","8","","","","","","","セブンイレブン　目黒南２丁目店","223","","","ペット可☆広々した９．５帖の洋","法人契約の場合：礼金１か月追加で法人規定ご相談可能です。","","31","","００００００１３００"
"100098978065","03","03","02","（株）タウンハウジング　","03-5809-1589","北千住店","0338815700","","02","2019-05-15","2019-06-30","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","104","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","58000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","16.18","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","1","201906","1","3","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３７５４９４２４－１"
"100099030970","03","03","02","グローバルエステート（株）　竹ノ塚店","03-5838-2103","","","","02","2019-05-18","2019-07-05","","","東京都","足立区","西新井６丁目","３－１４","デュオメゾン西新井","101","","","","","","","","","","","","","","","","1","","2","","","3","","","","","","","","59000","","9000","3000","","","","","","","","","","","","","","","","","","","","","","","21.78","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201510","","7","","","","","","","","","","","","","","","",""
"100099037380","03","03","01","（株）中央ビル管理　北千住営業所　","03-5813-1741","北千住営業所","0358131741","","02","2019-05-18","2019-07-09","","","東京都","足立区","扇３丁目","１ー５","フロンティアゲート扇大橋","701","","","日暮里舎人","扇大橋","3","","","","","","","","","","","2","","3","201907","3","3","2","","100.00","","100.00","","","65000","","10000","4000","","","","","","","","","","","","","","","","","","","","","","","21.66","","","","","","","","","","","","","","","","","","8000","","","","","","","ルームサポート２４費","1100","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","11","","7","200905","","7","","","","","","","ベルクス江北店","1778","","","","","","","","３７８７０７７５－１"
"100099067435","03","03","02","（株）ＩＮＴＥＲ　ＬＩＶＩＮＧ　","03-3868-5580","田中","03-3868-5577","2-info@ir-g.jp","02","2019-05-20","2019-07-08","","","東京都","板橋区","高島平５丁目","２６－７","サークルハウス高島平","105","","","都営三田線","西高島平","6","480","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","36000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","10.23","","","","","","","","","","","","","","","","","","7000","","","","","","","口座振替手数料","900","1","","1.00","1","ホープ少額短期","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201709","","1","","","","","","","","","","","","築浅デザイナーズアパートメント。","24","","",""
"100099079675","03","03","01","（株）宅都プロパティ　東京支社","03-3243-3313","文（ムン）","03-3243-3315","pm_tokyo@takuto-net.com","02","2019-05-21","2019-07-06","","","東京都","杉並区","上高井戸２丁目","１","ガーラプレイス八幡山弐番館","103","","","京王線","八幡山","10","800","","","","","","","","","","1","","4","201907","3","2","2","","100.00","","100.00","","","79000","","13000","4000","","","","","","","","","","","","","","","0200","","","","","","","","21.09","","","","","","","","","","","","","","","","","","8000","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.6","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．６","2","","","","","","","04","","","3","","1","200603","","7","","","","","","","","","","","","※解約予告２か月前（日割）","","","",""
"100099084051","03","03","01","（有）ランドエナジー　","03-3267-1757","","","","02","2019-05-21","2019-07-08","","","東京都","杉並区","清水１丁目","３８－３","ラプラス荻窪","105","","","総武中央線","荻窪","12","","","","","","","","","","","2","","4","201907","1","3","","","","","","","","68000","","11000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.55","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","16000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","9.0","","","9","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","3","","1","200703","","","","","","","","","","","","","","","","","",""
"100099085578","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-07-05","","","東京都","葛飾区","新小岩４丁目","","レックスハウス葛飾","501","","","総武線","新小岩","6","480","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","73000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","22.97","","","","","","","","","","","","","","","","","","","","","6000","","","","","","1","","1.00","1","住宅総合家財保険","7500","1","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋６Ｋ２","","","","","","","","03","","","6","","5","201308","","","","","","","","","","","","","","オートロックマンション、浴室換気暖房機付","","","",""
"100099085611","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-06-14","","","東京都","葛飾区","東堀切１丁目","","","","","","京成本線","お花茶屋","8","640","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","98000","","6000","2000","","","","","","","","","112000","","","","","","0200","","","","","","","","56.39","","","","","","","","","","","","","","","","","","","","","12000","","","","","","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","1","6.2","1","","2","6.2","1","","3","8.9","1","","","","","","","","","","","","","","","","","和６．２洋６．２ＤＫ８．９","","","","","","","","04","","","5","","4","200005","","5","","","","","","","","","","","","礼金・更新料なし、都民住宅です。","","","",""
"100099085641","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-06-15","","","東京都","葛飾区","西亀有３丁目","","","","","","常磐緩行線","亀有","13","1040","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","95000","","6000","2000","","","","","","","","","108000","","","","","","0200","","","","","","","","61.85","","","","","","","","","","","","","","","","","","","","","14000","","","","","","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","05","2","1","","","1","6.0","1","","2","6.0","1","","4","12.3","1","","","","","","","","","","","","","","","","","和６洋６ＬＤＫ１２．３","2","","","","","","","04","","","5","","1","200107","","5","","","","","","","","","","","","フリーレント１か月（早期解約違約金あり）","","","",""
"100099085706","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-06-18","","","東京都","葛飾区","西亀有３丁目","","","","","","常磐緩行線","亀有","13","1040","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","95000","","6000","2000","","","","","","","","","106000","","","","","","0200","","","","","","","","59.28","","","","","","","","","","","","","","","","","","","","","14000","","","","","","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","09","2","1","","","1","6.0","1","","2","6.0","1","","8","1.8","1","","9","12.0","1","","","","","","","","","","","","","和６洋６ＬＤＫ１２Ｓ１．８","2","","","","","","","04","","","5","","1","200107","","5","","","","","","","","","","","","","","","",""
"100099111503","03","03","01","ソリッド（株）　","0422-40-0330","","","","02","2019-05-23","2019-06-27","","","東京都","練馬区","南大泉５丁目","４－１２","ソリッド大泉学園Ｂ","402","","","西武池袋線","大泉学園","10","800","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","69000","","11000","4000","","","","","","","","","","","","","","","0200","","","","","","","","21.20","","","","","","","","","","","","","","","1","","","","","","3000","","","","サポート２４","1000","1","","1.08","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋７．５","4","","","","","","","03","","","4","","4","200807","","1","","","","","","","","","","","","定期借家２年（再契約可）","","","","０００００００００００００００１３４７８"
"100099128615","03","03","02","（株）ＭＩＪ　","03-5333-0703","","","","02","2019-05-24","2019-07-08","","","東京都","大田区","大森北６丁目","１７－４","サークルハウス平和島壱番館","205","","","京浜急行線","平和島","2","160","","","","","","","","","","2","","1","","","1","2","","100.00","","100.00","","","60000","","15000","5000","","","","","","","","","","","","","","","0200","","","","","","","","13.53","","","","","","","","","","","","","","","","","","7000","","","","","","","","","1","","1.50","1","エイワン","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","201709","","","","","","","","","","","","","","","","","",""
"100099135742","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-24","2019-06-14","","","東京都","葛飾区","小菅４丁目","","高齢者向け優良賃貸　ウイング水門","","","","常磐緩行線","綾瀬","10","800","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","72000","","8000","3000","","","","","","","","","","3.00","","","","","0200","","","","","","","","31.60","","","","","","","","","","","","","","","","","","","","","15000","","","","緊急通報サービス","4000","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","1","3.0","1","","3","7.0","1","","","","","","","","","","","","","","","","","","","","","和３ＤＫ７","","","","","","","","04","","","8","","7","200304","","5","","","","","","","","","","","","６０歳以上対象（入居資格あり）。","","","",""
"100099155124","03","03","01","（株）ワンステップハウス　南浦和店","048-861-8600","ワンステップハウス南浦和店","048-861-8600","","02","2019-05-25","2019-07-06","","","東京都","杉並区","和田３丁目","１５－５","グランドスラム東高円寺　３０１号室","301","","","丸ノ内線","東高円寺","11","","","","","","","","","","","1","","2","","","3","2","","","","","","","58000","","11000","4000","","","","","","","","","","","","","","","","","","","","","1","","17.66","","","","","","","","","","","","","","","","","","","2","","5000","","","","","","1","","1.00","1","日本少額短期保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.2","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","03","","","5","","3","200607","","","","","","","","","","","","","","","","","",""
"100099156941","03","03","02","（株）エチカプロパティ　","03-6276-0330","","","","02","2019-05-25","2019-06-24","","","東京都","大田区","中央８丁目","７－１１","レグノ・ヴィーノ","202","","","池上線","池上","12","960","","","","","","","","","","1","","4","201906","1","3","2","","100.00","","100.00","","","85000","","10000","3000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","30.79","","","","","","","","","","","","","","","","","","","","","4000","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","8.7","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．７","4","","","","","","","01","","","2","","2","201711","","1","","","","","","","","","","","","１年未満の解約には違約金が付きます。","","","",""
"100099157094","03","03","02","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-25","2019-06-18","","","東京都","江戸川区","西小松川町","","Ｎｅｗｐｏｒｔ","102","","","総武中央線","新小岩","25","2000","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","59000","","9000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.01","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋６","","","","","","","","01","","","3","","1","201207","","4","","","","","","","","","","","","フリーレント１か月（１年未満の解約で無効","","","",""
"100099168331","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","207","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","93000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","26.41","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　７．１","1","30240","","","","","","04","","","5","","2","201907","1","3","","","","","","","","","","","","","","","",""
"100099168334","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","203","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","90000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","25.50","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.9","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．９","1","30240","","","","","","04","","","5","","2","201907","1","3","","","","","","","","","","","","","","","",""
"100099168335","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","202","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","91000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","25.56","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","9.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　９．３","1","30240","","","","","","04","","","5","","2","201907","1","3","","","","","","","","","","","","","","","",""
"100099168361","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","407","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","95000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","26.41","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　７．１","1","30240","","","","","","04","","","5","","4","201907","1","3","","","","","","","","","","","","","","","",""
"100099168371","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","302","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","92000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","25.56","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","9.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　９．３","1","30240","","","","","","04","","","5","","3","201907","1","3","","","","","","","","","","","","","","","",""
"100099168378","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","506","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","96000","","13000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","26.41","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　７．１","1","30240","","","","","","04","","","5","","5","201907","1","3","","","","","","","","","","","","","","","",""
"100099168385","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","204","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","90000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","25.50","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.9","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．９","1","30240","","","","","","04","","","5","","2","201907","1","3","","","","","","","","","","","","","","","",""
"100099168386","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","403","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","92000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","25.50","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.9","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．９","1","30240","","","","","","04","","","5","","4","201907","1","3","","","","","","","","","","","","","","","",""
"100099168390","03","03","01","バンズシティ（株）　","03-5339-2577","","050-3171-8548","","02","2019-05-26","2019-07-05","","","東京都","足立区","栗原３丁目","２－５","Ｂ　ＣＩＴＹ　ＡＲＴ　ＲＥＳＩＤＥＮＣＥ　ＮＩＳＨＩＡＲＡＩ","307","","","伊勢崎線","西新井","3","240","","","","","","","","","","4","","4","201908","1","1","2","","100.00","","100.00","","","94000","","12000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","26.41","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.50","1","住宅総合","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　７．１","1","30240","","","","","","04","","","5","","3","201907","1","3","","","","","","","","","","","","","","","",""
