"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100099366679","03","03","01","（株）ベスト・プロパティ　東京本社　","03-6864-0954","リーシング課","03-6864-0954","","02","2019-06-06","2019-07-18","","","東京都","杉並区","和泉１丁目","３１－２","日神パレステージ代田橋","201","","","京王線","代田橋","9","720","","","","","","","","","","2","","4","201907","3","1","2","","100.00","","100.00","","","58000","","11000","4000","","","","","","","","","","","","","","","0200","","","","","","","","18.04","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６","","","","","","","","04","","","5","1","2","199111","","2","","","","","","","","","","","","現状と掲載写真は異なる場合がございます。","","","",""
"100099366736","03","03","01","（株）ベスト・プロパティ　東京本社　","03-6864-0954","リーシング課","03-6864-0954","","02","2019-06-06","2019-07-18","","","東京都","杉並区","和泉１丁目","３１－２","日神パレステージ代田橋","419","","","京王線","代田橋","9","720","","","","","","","","","","1","","4","201907","3","1","2","","100.00","","100.00","","","59000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","17.67","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６","","","","","","","","04","","","5","1","4","199111","","2","","","","","","","","","","","","現状と掲載写真は異なる場合がございます。","","","",""
"100099395445","03","03","02","（有）カネコ住販　","044-221-6113","","","","02","2019-06-07","2019-07-15","","","東京都","大田区","仲池上２丁目","","ＴＭ仲池上","105","","","池上線","池上","13","","","","","","","","","","","2","","2","","","3","","","100.00","","100.00","","","49000","","18000","6000","","","","","","","","","","","","","","","","","","","","","","","9.45","","","","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201507","","","","","","","","","","","","","広告料５０％","","","","",""
"100099403191","03","03","01","ＳＲＥホールディングス（株）　","03-6274-6556","ＰＭ課","03-6274-6553","","02","2019-06-07","2019-07-18","","","東京都","板橋区","志村１丁目","３３－１","セジョリ志村坂上Ⅱ","801","","","都営三田線","志村坂上","4","","","","","","","","","","","2","","1","","","2","9","","","","","","","70000","","12000","4000","","","","","","","","","","","","","","","","","","","","","1","","19.56","2.00","","","","","","","","","","","","","","","","","","","","8000","","","","","","1","","1.00","1","三井住友海上保険","10000","1","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","8","2","5.6","1","8","7","1.5","1","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","9","","8","200811","","1","","","","","","","","","","","","","","","",""
"100099403828","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-06-08","2019-07-06","","","東京都","板橋区","高島平１丁目","１２－９","ＵＲＢＡＮ　ＲＥＳＴ","201","","","都営三田線","高島平","10","800","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","18.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","8.2","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．２","","","","","","","","01","","","3","","2","201905","1","7","","","","","","","","","","","","コンビニ５０ｍ・買い物至便","","","",""
"100099410910","03","03","02","（株）玉屋商会　","03-3356-4521","","","","02","2019-06-08","2019-07-03","","","東京都","世田谷区","北烏山１丁目","１４－６","アネックス北烏山","102","","","京王線","芦花公園","9","720","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","49000","","9000","3000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","19.01","","","","","","","","","","","","","","","","","","6000","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","199204","","","","","","","","","","","","","","","","","",""
"100099448589","03","03","02","（株）タウンハウジング　","03-5809-1589","明大前店","0333228331","","02","2019-06-10","2019-07-03","","","東京都","練馬区","立野町","７ー２１","ＬＥＲＡ吉祥寺","101","","","井の頭線","吉祥寺","15","","","","","","","","","","","1","","3","201907","3","3","2","","100.00","","100.00","","","70000","","12000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","20000","","","","","","01","","","2","","1","201610","","5","","","","","","","くすりのダイイチ薬局吉祥寺通り店","508","","","","","","6","","２０７４５２３６－１"
"100099465140","03","03","02","（株）長太郎不動産　春日町駅前店　","03-3825-0002","","","","02","2019-06-11","2019-07-23","","","東京都","練馬区","春日町３丁目","１３－３","メゾンブランシュ（春日町）","102","","","大江戸線","練馬春日町","4","320","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","58000","","10000","3000","","","","","","","","","","","","","","","0200","","","","","","","","19.83","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","0.50","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６","3","16000","","","","","","01","","","2","","1","199403","","3","","","","","","","","","","","","","","","",""
"100099482383","03","03","01","（株）ユリカレント　","03-5879-5401","","","","02","2019-06-12","2019-07-09","","","東京都","足立区","梅島２丁目","","ユリカロゼ梅島　１５０","802","","","伊勢崎線","梅島","9","","","","","","","","","","","2","","1","","","1","","","","","","","","66000","","11000","4000","","","","","","","","1.00","","","","","","","","","","","","","","","20.70","","","","","","","","","","","","","","","","","","15000","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","10","","8","201606","","","","","","","","","","","","","","","","","",""
"100099505588","03","03","01","（株）明和地所　　","047-380-8888","","0120-948-638","rent@meiwajisho.co.jp","00","2019-06-13","2019-07-06","","","東京都","江戸川区","東葛西６丁目","","原田商会ビル","","","","東西線","葛西","4","","","","","","","","","","","2","","2","","","3","2","","100.00","","100.00","","","45000","","8000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","18.81","","","","","","","","","","","","","","","","","","","","","5000","","","","","","1","","1.50","1","ミレア保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","4","2","7.4","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","1","4","199102","","3","","","","","","","ローソンストア１００　ＬＳ江戸川東葛西店","51","","","","","","","","９７２８－１９０１３"
"100099522894","03","03","01","（株）明光トレーディング　","03-3440-7205","川村","050-3187-7522","","02","2019-06-14","2019-07-19","","","東京都","世田谷区","太子堂５丁目","１２－１８","笑ＡｐｔＭ（アパートＭ）","101","","","田園都市線","三軒茶屋","9","","","","","","","","","","","1","","2","","","2","","","","","","","","58000","","11000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","1","","18.00","","","","","","","","","","","","","","","","","","2000","1","","","","","","","","1","","1.00","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","199312","","4","","","","","","","","","","","","","","","","広告掲載不可"
"100099535155","03","03","02","（株）リライブ　","048-826-2281","","","","02","2019-06-15","2019-07-01","","","東京都","荒川区","町屋５丁目","１－２","ＡＶＥＮＩＲ町屋　３Ａ","3A","","","千代田線","町屋","11","","","","","","","","","","","1","","4","201908","2","2","","","","","","","","63000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","17.47","","","２４時間サポート","1000","","","","","","","","","","","","","","","2","","3000","","","","","","1","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","3","2","5.8","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","3","","3","201601","","5","","","","","","","","","","","広告料１００％","","","","",""
"100099541223","03","03","02","（株）総合プロパティ　","03-6300-4546","堀江　豊　（ホリエ　ユタカ）","03-6300-4546","info@sgp-k.jp","02","2019-06-15","2019-07-07","","","東京都","板橋区","桜川２丁目","２５－１４","橋爪ハイツ第３","101","","","都営三田線","板橋本町","3","240","","","","","","","","","","2","","2","","","4","","","100.00","","100.00","","","58000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","17.00","","","","","","","","","","","","","","","","","","1000","","","","","","","","","1","","1.00","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","199210","","3","","","","","","","","","","","","","","","",""
"100099554414","03","03","02","（株）くみん不動産　志村坂上店　","03-5948-7201","","","","02","2019-06-16","2019-07-23","","","東京都","板橋区","小豆沢３丁目","","ル・スタジオ６","201","","","都営三田線","志村坂上","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","50000","","13000","4000","","","","","","","","","","2.00","","","","","0200","","","","","","","","13.75","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","","12000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６","","","","","","","","08","","","2","","2","199301","","3","","","","","","","","","","","","図面と相違する場合現況優先","","","","Ｓ０００５－１"
"100099558115","03","03","01","（株）中央ビル管理　北千住営業所　","03-5813-1741","北千住営業所","0358131741","","02","2019-06-16","2019-07-09","","","東京都","足立区","扇３丁目","１ー５","フロンティアゲート扇大橋","501","","","日暮里舎人","扇大橋","3","","","","","","","","","","","2","","3","201907","3","3","2","","100.00","","100.00","","","65000","","10000","4000","","","","","","","","","","","","","","","","","","","","","","","21.66","","","","","","","","","","","","","","","","","","8000","","","","","","","ルームサポート２４費","1100","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","11","","5","200905","","7","","","","","","","ベルクス江北店","1778","","","","","","","","２６１５４８８９－１"
"100099561749","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","新宿１丁目","９－４","グリーンハイツ３号","103","","","京成本線","京成高砂","17","","","","","","","","","","","2","","1","","","4","","","","","","","","63000","","9000","3000","","","","","","","","1.00","","","","","","","","","","","","","","","23.27","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","200910","","","","","","","","","","","","","","","","","",""
"100099561889","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","小菅２丁目","９－５","マミーズスプリング","202","","","京成本線","堀切菖蒲園","10","","","","","","","","","","","2","","1","","","4","","","","","","","","66500","","12000","4000","","","","","","","","1.00","","","","","","","","","","","","","","","19.87","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","200608","","","","","","","","","","","","","","","","","",""
"100099562133","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","四つ木４丁目","５－８","四ツ木","203","","","京成押上線","四ツ木","13","","","","","","","","","","","2","","1","","","4","","","","","","","","72500","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","19.87","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","2","200608","","","","","","","","","","","","","","","","","",""
"100099562190","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","四つ木４丁目","５－８","四ツ木","101","","","京成押上線","四ツ木","13","","","","","","","","","","","2","","1","","","4","","","","","","","","69500","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","19.87","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","200608","","","","","","","","","","","","","","","","","",""
"100099564181","03","03","01","アクタスプラン（株）　阿佐谷店","03-5347-0305","","","","02","2019-06-17","2019-07-22","","","東京都","中野区","上鷺宮２丁目","１－７","メゾン・オラシオン","101","","","西武新宿線","鷺ノ宮","8","640","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","63000","","9000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.59","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","7.9","1","","7","2.4","1","","","","","","","","","","","","","","","","","","","","","洋　７．９　Ｋ　２．４","","","","","","","","03","","","3","","1","200003","","6","","","","","","","","","","","","地震と火災に強い旭化成ヘーベルメゾン","","","",""
"100099564501","03","03","02","（株）ミルキーハウス　","03-3395-5441","","","","02","2019-06-17","2019-07-20","","","東京都","葛飾区","東立石１丁目","８","アヴァンセ立石Ⅱ","204","","","京成押上線","京成立石","12","960","","","","","","","","","","1","","4","201907","2","3","2","","100.00","","100.00","","","60000","","10000","3000","","","","","","","","1.00","","","","","","","0200","","","","","","","","20.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","火災","12000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","9.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　９．１","","","","","","","","01","","","2","","2","200605","","","","","","","","","","","","","","","","","",""
"100099567371","03","03","01","（同）ＲＩＹ　","03-5609-7185","","","","02","2019-06-17","2019-07-10","","","東京都","豊島区","千早１丁目","１－９","ヴェルティ千早町第２","109","","","有楽町線","要町","4","320","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","43000","","28000","9000","","","","","","","","","","","","","","","0200","","","","","","","","5.19","","","","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","火災","10000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","10","","2","199110","","","","","","","","","","","","","","","","","",""
"100099582589","03","03","01","（株）ＤＲマネージメント　","03-5570-5171","","","","02","2019-06-18","2019-07-20","","","東京都","杉並区","阿佐谷南３丁目","４２－１","ＤＲホームズ阿佐ヶ谷","301","","","中央線","阿佐ヶ谷","5","400","","","","","","","","","","2","","3","201908","","3","2","","100.00","","100.00","","","72000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","19.92","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６","4","","","","","","","04","","","3","","3","199112","","","","","","","","","","","","","","Ｂフレッツ","","","",""
"100099582693","03","03","01","ソリッド（株）　","0422-40-0330","","","","02","2019-06-18","2019-07-18","","","東京都","世田谷区","瀬田２丁目","３０－５","ソリッドリファイン二子玉川","104","","","田園都市線","用賀","10","800","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","58000","","14000","5000","","","","","","","","","","","","","","","0200","","","","","","","","14.05","","","","","","","","","","","","","","","1","","","","","","2000","","","","","","1","","1.08","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋６","4","","","","","","","04","","","4","1","1","199101","","5","","","","","","","","","","","","","","","","０００００００００００００００１３４７８"
"100099582696","03","03","02","ソリッド（株）　","0422-40-0330","","","","02","2019-06-18","2019-07-20","","","東京都","大田区","仲六郷４丁目","２０－１","インベスト仲六郷","201","","","京浜急行線","六郷土手","2","160","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","58800","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","17.00","","","","","","","","","","","","","","","1","","","","","","3000","","","","町内会費","200","1","","1.08","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋６　ロフト７","4","","","","","","","01","","","2","","2","200503","","","","","","","","","","","","","","","","","","０００００００００００００００１３４７８"
"100099582945","03","03","01","（株）山松赤羽営業所　","03-3903-0691","高山","03-3903-0691","","00","2019-06-18","2019-07-12","","","東京都","足立区","大谷田５丁目","１４－１６","第５小久保マンション","203","","","千代田線","北綾瀬","14","1120","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","66000","","5000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","43.70","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","1","6.0","1","","2","6.0","1","","3","7.0","1","","","","","","","","","","","","","","","","","和６洋６ＤＫ７","1","12960","","","","","","03","","","3","","2","199111","","3","","","","","","","","","","","","","","","",""
"100099588113","03","03","01","（株）リアルワン　","050-5305-5369","","","","02","2019-06-18","2019-07-14","","","東京都","大田区","中馬込２丁目","１６－１２","グランコート中馬込２０５","205","","","都営浅草線","馬込","3","240","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","51000","","11000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","16.73","","","","","","","","","","","","","","","","","","7000","","","","","","","家賃収納手数料（リク","300","1","","1.00","1","火災","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","5.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　５","","","","","","","","04","","","3","1","2","199401","","5","","","","","","","","","","","","★駐車場★複数沿線利用可能★駅徒歩３分★","","","","６９１７"
"100099588726","03","03","01","（株）エチカプロパティ　","03-6276-0330","","","","02","2019-06-18","2019-07-19","","","東京都","世田谷区","砧１丁目","３１－１８","プラティーク千歳船橋","401","","","小田急線","千歳船橋","12","960","","","","","","","","","","1","","4","201908","1","1","2","","100.00","","100.00","","","72000","","14000","5000","","","","","","","","","","","","","","","0200","","","","","","","","17.82","","","","","","","","","","","","","","","","","","","","","7000","","","","","","1","","1.00","1","","20000","","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","5.3","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　５．３　Ｋ　２","","","","","","","","04","","","5","","4","201509","","3","","","","","","","","","","","","早期解約違約金有ります。","","","",""
"100099591147","03","03","02","（株）浜商不動産　","03-3331-5311","","03-3331-5311","chintai@hamasho-f.co.jp","02","2019-06-18","2019-07-09","","","東京都","杉並区","善福寺２丁目","２６－３０","サンライズＭ","105","","","総武中央線","吉祥寺","15","","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","59000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","20.46","","","","","","","","","","","","","","","","","","","","","","","","","保証金","1200","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","1","2","6.0","1","1","7","2.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","08","","","2","","1","199101","","5","","","","","","","ファミリーマート　西荻女子大通り店","200","","","","","","4","","０００００００７５３"
"100099591916","03","03","02","（株）タウンハウジング　","03-5809-1589","吉祥寺店","0422207800","","02","2019-06-18","2019-07-09","","","東京都","練馬区","立野町","７ー２１","ＬＥＲＡ吉祥寺","","","","井の頭線","吉祥寺","15","","","","","","","","","","","1","","3","201907","3","3","2","","100.00","","100.00","","","70000","","12000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","20000","","","","","","01","","","2","","1","201610","","5","","","","","","","くすりのダイイチ薬局吉祥寺通り店","508","","","","","","6","","３８２４５１５７－１"
"100099599915","03","03","01","（株）パート・エー　","03-6205-4151","","","","02","2019-06-19","2019-07-17","","","東京都","江東区","亀戸１丁目","７－５","ＵＵＲコート錦糸町","1405","","","総武中央線","亀戸","6","480","","","","","","","","","","1","","4","201908","1","4","2","","100.00","","100.00","","","79000","","13000","4000","","","","","","","","","","2.00","","","","","0200","","","","","","","","21.08","","","","","","","","","","","","","","","","","","7000","","","","","","","","","1","","1.00","1","","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．３","1","32400","","","","","","03","","","14","1","14","199802","","1","","","","","","","","","","","","","","","","Ａ０３０２０５"
"100099605102","03","03","01","（株）岡田不動産　","03-3659-1321","","","","02","2019-06-19","2019-07-20","","","東京都","葛飾区","柴又５丁目","","木暮マンション","201","","","北総線","新柴又","1","80","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","75000","","6000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","47.00","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","1.00","1","住宅総合家財","15000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","1","6.0","1","","2","6.0","1","","3","7.5","1","","","","","","","","","","","","","","","","","和６洋６ＤＫ７．５","","","","","","","","03","","","3","","2","199203","","7","","","","","","","","","","","","駅徒歩１分。１階はドラッグストアです。","","","",""
"100099636343","03","03","01","（株）ゼフィア　東京支店　","03-5299-9040","河野","03-5299-9040","","00","2019-06-21","2019-07-17","","","東京都","板橋区","坂下２丁目","７－３","ミングルＡＰ．坂下一番館","2B","","","都営三田線","蓮根","7","560","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","63000","","9000","3000","","","","","","","","1.00","","","","","","","0200","","","","","","","","25.90","","","","","","","","","","","","","","","","","","","","","5000","","2300","","水道代","2300","1","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","21600","","","","","","04","","","4","","2","199409","","","","","","","","","","","","","","フリーレント、敷金０ヶ月キャンペーン中","","","",""
"100099636452","03","03","01","（株）ゼフィア　東京支店　","03-5299-9040","","","","00","2019-06-21","2019-07-17","","","東京都","板橋区","坂下３丁目","１０","ベルタス蓮根","102","","","都営三田線","蓮根","2","160","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","73000","","8000","3000","","","","","","","","1.00","","","","","","","0200","","","","","","","","32.51","","","","","","","","","","","","","","","","","","","","","8000","","","","","","1","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","23760","","","","","","04","","","5","","1","199702","","","","","","","","","","","","","","駅近！バス・トイレ別！！","","","",""
"100099636481","03","03","01","（株）ゼフィア　東京支店　","03-5299-9040","河野","03-5299-9040","","00","2019-06-21","2019-07-17","","","東京都","板橋区","坂下２丁目","７－３","ミングルＡＰ．坂下一番館","1C","","","都営三田線","蓮根","7","560","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","50000","","11000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","16.48","","","","","","","","","","","","","","","","","","","","","5000","","","","水道代","2300","1","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","21600","","","","","","04","","","4","","1","199409","","","","","","","","","","","","","","フリーレント、敷金０ヶ月キャンペーン中","","","",""
"100099636777","03","03","01","（株）岡田不動産　","03-3659-1321","","","","02","2019-06-21","2019-07-20","","","東京都","足立区","青井２丁目","","サンクレール青井","406","","","つくばＥＸ","青井","7","560","","","","","","","","","","2","","4","201907","3","2","2","","100.00","","100.00","","","74000","","7000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","39.60","","","","","","","","","","","","","","","","","","","","","5000","","","","","","1","","1.00","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","2","6.0","1","","2","4.2","1","","3","7.5","1","","","","","","","","","","","","","","","","","洋６／４．２ＤＫ７．５","1","17280","","","","","","04","","","4","","4","199605","","5","","","","","","","","","","","","小型犬１匹飼育可（敷金１ヶ月増し）","","","",""
