"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100097964982","03","03","01","（株）山松赤羽営業所　","03-3903-0691","高山","03-3903-0691","","00","2019-03-18","2019-07-23","","","東京都","足立区","大谷田５丁目","１４－１６","第５小久保マンション","304","","","千代田線","北綾瀬","14","1120","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","66000","","5000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","43.70","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","1","6.0","1","","2","6.0","1","","3","7.0","1","","","","","","","","","","","","","","","","","和６洋６ＤＫ７","1","12960","","","","","","03","","","3","","3","199111","","3","","","","","","","","","","","","","","","",""
"100097984162","03","03","01","まさひろ商事不動産（株）　","03-3890-8314","","03-3890-8314","","02","2019-03-18","2019-07-20","","","東京都","足立区","江北７丁目","２２－１５","徳栄コーポ","401","","","日暮里舎人","西新井大師西","12","","","","","","","","","","","2","","2","","","3","2","","100.00","","100.00","","","70000","","5000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","55.00","","","","","","","","","","","","","","","","","","","","","2000","","","","振替手数料","400","1","","1.00","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","03","3","1","","","1","7.5","1","","1","4.5","1","","2","4.5","1","","3","7.0","1","","","","","","","","","","","","","","","","","","","","","03","","","4","","4","198612","","5","","","","","","","セブンイレブン　足立江北六丁目店","201","","","","","","11","","Ｃ＿００００００１６６９"
"100098112693","03","03","01","（株）クックランド　青山支店","03-5786-0561","","","","02","2019-03-26","2019-07-18","","","東京都","世田谷区","宮坂１丁目","１４－７","キタノアパートメント経堂","206","","","小田急線","経堂","7","","","","","","","","","","","2","","1","","","2","2","","","","","","","63000","","13000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","17.01","","","","","","","","","","","","","","","1","0200","2","","","","","","","","","","","","","1","借家人賠償特約付火災保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","1","2","5.5","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","27000","2000","","","","","04","","","4","","2","199000","","4","","","","","","","","","","","広告費１カ月分お支払します。","鍵は現地対応です。名刺ＦＡＸお願いします。","","","",""
"100098132551","03","03","02","（株）タウンハウジング　","03-5809-1589","桜新町","0354262271","","02","2019-03-27","2019-07-23","","","東京都","世田谷区","宇奈根２丁目","３ー１２","プレ・ボヌール","201","","","田園都市線","二子玉川","","","9","","交通安全教育センター","7","","","","","","2","","","","","3","3","100.00","","","100.00","","","95000","","7000","2000","","","","","","","","","","1.00","","","","","","","","","","","","","49.06","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","8400","1","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","3","6.2","","","2","7.5","","","2","7.0","","","","","","","","","","","","","","","","","","","3","11880","","","","","","01","","","2","","2","199906","","5","","","","","","","セブンイレブン","662","","","","スーパー８分・コンビニ９分・駒澤大学５分","","2","","３６６７３９２３－１"
"100098187283","03","03","02","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-03-30","2019-07-07","","","東京都","足立区","梅島２丁目","１５ー４","日比谷アパートＡ","202","","","伊勢崎線","梅島","6","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","70000","","6000","2000","","","","","","","","","","1.00","","","","","","","","","","","","","39.46","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","22000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","3","6.0","","","1","6.0","","","1","8.0","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","2","198703","","4","","","","","","","アコレ梅島駅前店","544","","","","","","4","","２７７３８１２７－１"
"100098213911","03","03","01","（株）サンフィール　","03-5367-2102","","","","00","2019-04-01","2019-07-19","","","東京都","北区","志茂５丁目","５","赤羽セントラルヒルズ","102","","","南北線","赤羽岩淵","7","560","","","","","","","","","","2","","2","","","3","2","","100.00","","100.00","","","55000","","14000","4000","","","","","","","","","","","","","","","0200","","","","","","","","13.75","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","18000","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","5.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　５．３","","","","","","","","04","","","4","","1","198709","","","","","","","","","","","","","","ぜひ一度ご内見下さい","","","",""
"100098241375","03","03","02","ＳＲＥホールディングス（株）　","03-6274-6556","","03-6274-6553","","02","2019-04-02","2019-07-18","","","東京都","世田谷区","松原３丁目","３６－９","サンパル下高井戸","102","","","京王線","下高井戸","3","","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","55000","","12000","4000","","","","","","","","","","1.00","","","","","0500","","","","","","","","16.20","","","","","","","","","","","","","","","","","","","","","3000","","","","決済サービス料","500","1","","1.00","1","個人用／三井住友海上火災保険　下記最低額","10000","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","1","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","198811","","7","","","","","","","まいばすけっと　豪徳寺店","1242","","","広告転載時写真転載可","","","6","","Ｋ６"
"100098257781","03","03","02","（株）若林　","03-6265-0270","","","","02","2019-04-03","2019-07-19","","","東京都","荒川区","東尾久４丁目","１４－５","東尾久フラット","201","","","日暮里舎人","赤土小学校前","3","240","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","62000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","17.30","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","198703","","5","","","","","","","","","","","","","","","",""
"100098294595","03","03","02","（株）マルトミＡＭ　","03-3308-0321","","","","02","2019-04-05","2019-07-07","","","東京都","世田谷区","北烏山６丁目","３０－２４","ラフィーネスギタⅦ","102","","","京王線","千歳烏山","14","1120","","","","","","","","","","2","","2","","","3","2","","100.00","","100.00","","","85000","","8000","3000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","39.66","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","ＡＩＧリビングパートナー","26000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","2","6.0","2","","","","","","","","","","","","","","","","","","","","","","","","","洋　６・６","2","15000","","","","","","01","","","2","","1","199409","","4","","","","","","","","","","","","Ｊ：ＣＯＭ　ＮＥＴ　１２メガ無料","","","",""
"100098294826","03","03","02","（株）マルトミＡＭ　","03-3308-0321","","","","02","2019-04-05","2019-07-09","","","東京都","世田谷区","給田４丁目","２２－３","グリーンコーポ","202","","","京王線","千歳烏山","13","1040","7","","中給田","1","80","","","","","2","","1","","","4","2","","100.00","","100.00","","","49000","","7000","2000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","24.80","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","ＡＩＧリビングパートナー","21000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","1","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","和　６","4","","","","","","","01","","","2","","2","198904","","3","","","","","","","","","","","","Ｊ：ＣＯＭ　ＮＥＴ　１メガ無料","","","",""
"100098298855","03","03","01","（株）東都不動産　経堂店","03-3426-6611","経堂店","0334266611","","02","2019-04-05","2019-07-20","","","東京都","世田谷区","桜丘５丁目","","","","","","小田急線","千歳船橋","2","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","52000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","15.46","","","","","","","","","","","","","","","1","0200","","5000","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","7","","4","199009","","4","","","","","","","無印良品世田谷砧店","628","","","","めやす賃料：５９，１０４円　★女性限定マンション","","36","","３１８６６６７－１"
"100098308300","03","03","01","（株）明豊プロパティーズ　","050-3186-4344","","050-3186-4344","","02","2019-04-05","2019-07-22","","","東京都","練馬区","関町北２丁目","５－７","カスティージョ扇","102","","","西武新宿線","武蔵関","9","","","","","","","","","","","2","","1","","","1","2","","100.00","","100.00","","","39000","","8000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","16.56","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","2","2","6.1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","4","","1","199104","","5","","","","","","","","","","","","","","24","","１５１９０１－１０２"
"100098336955","03","03","01","日成商事（有）　","03-3890-6244","","","","02","2019-04-07","2019-07-05","","","東京都","足立区","保木間３丁目","３７－１３","プリムローズ","201","","","伊勢崎線","竹ノ塚","27","2160","","","","","","","","","","2","","2","","","3","2","","100.00","","100.00","","","47000","","10000","3000","","","","","","","","1.00","","","","","","","0200","","","","","","","","16.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","家財","19500","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","10000","","","","","","03","","","4","","2","199301","","","","","","","","","","","","","","ペット飼育の場合敷金１ヶ月","","","",""
"100098367220","03","03","01","（株）マインズコーポレーション　","03-6278-8222","山谷（ヤマタニ）","090-2466-5485","","02","2019-04-09","2019-07-20","","","東京都","杉並区","上高井戸１丁目","","日立八幡山ビル","402","","","京王線","八幡山","2","160","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","85000","","8000","3000","","","","","","","","","","1.00","","","","","0200","","","1.00","","","","","35.84","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","21000","2","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","2","6.0","1","","3","6.0","1","","","","","","","","","","","","","","","","","","","","","洋　６　ＤＫ　６","","","","","","","","04","","","4","","4","198901","","4","","","","","","","","","","","駅徒歩２分！オートロック完備♪","フリーレント付！（条件要確認）","","","",""
"100098373532","03","03","01","田中不動産（株）　","03-3673-1419","","","","02","2019-04-09","2019-07-24","","","東京都","江戸川区","東小岩５丁目","２０－７","マインドハイム","301","","","総武中央線","小岩","8","640","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","85000","","8000","3000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","40.07","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","1","6.0","1","","2","6.0","1","","3","7.0","1","","","","","","","","","","","","","","","","","和６洋６ＤＫ７","","","","","","","","03","","","3","","3","199106","","","","","","","","","","","","","","","","","",""
"100098417375","03","03","02","ＹＭリガーレジャパン（株）　","03-5659-0188","","","","00","2019-04-12","2019-07-19","","","東京都","江戸川区","鹿骨２丁目","２８－３","モア１","101","","","都営新宿線","篠崎","14","1120","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","39000","","9000","3000","","","","","","","","","","","","","","","0200","","","","","","","","15.50","","","","","","","","","","","","","","","","","","5000","","","","","","","","","","","","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","198802","","5","201712","浴室、トイレ、洗面所","","","201712","壁・天井（クロス・塗装等）","","","","","","","","","","００１９５－０１０１"
"100098428305","03","03","02","誠和計画（株）　","042-526-1040","","042-526-1040","tachikawa@seiwaacross.co.jp","02","2019-04-12","2019-07-15","","","東京都","練馬区","富士見台２丁目","１９－１２","ジュネス富士見台","101","","","西武池袋線","富士見台","8","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","80000","","7000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","38.80","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","1","2","6.0","2","1","3","7.0","1","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","08","","","2","","1","198610","","5","","","","","","","","","","","","","","8","","１２１０－０１０１"
"100098458911","03","03","02","（株）インフィニットルームワークス　","03-5291-1666","","","","03","2019-04-14","2019-07-17","","","東京都","杉並区","本天沼２丁目","１８－５","第２コーポ石原","206","","","中央線","荻窪","11","880","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","60000","","13000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","16.00","","","","","","","","","","","","","","","","","","1000","","","","","","","口座引き落としサービ","1700","1","","1.00","1","","20500","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","199212","","","","","","","","","","","","","","２４時間サービス家賃引落","","","",""
"100098547516","03","03","01","（株）ハウジング・メディア　","03-5314-3211","","","","02","2019-04-19","2019-07-16","","","東京都","世田谷区","南烏山２丁目","１４－１４","コート南烏山","208","","","京王線","千歳烏山","7","560","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","80000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","24.55","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","東京海上ミレア少額短期","19000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６","4","","","","","","","03","","","3","","2","200003","","5","","","","","","","","","","","","","","","",""
"100098547649","03","03","02","（株）アイクル　","03-3368-2711","","03-3368-2711","","00","2019-04-19","2019-07-01","","","東京都","世田谷区","上用賀６丁目","１９－５","Ｋフロレアト","106","","","田園都市線","用賀","15","1200","","","","","","","","","","1","","3","201906","","3","2","","100.00","","100.00","","","53000","","11000","4000","","","","","","","","","53000","1.00","","","","","0200","","","","","","","","17.39","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","1.00","1","火災","12000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.0","1","","7","3.0","1","","","","","","","","","","","","","","","","","","","","","洋　６　Ｋ　３","4","","","","","","","01","","","2","","1","199109","","7","","","","","","","","","","","","横窓付。電熱器。","","","","１２０８－１０６"
"100098556669","03","03","02","（有）ランドエナジー　","03-3267-1757","","","","02","2019-04-19","2019-07-16","","","東京都","世田谷区","船橋１丁目","４０－５","プランドール・アン１０２","102","","","小田急線","千歳船橋","6","","","","","","","","","","","2","","1","","","3","","","","","","","","49000","","11000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","16.02","","","","","","","","","","","","","","","1","0200","2","2000","2","","","","","","","","1","","1.00","1","","16000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","199503","","","","","","","","","","","","","","","","","",""
"100098556940","03","03","02","（有）ランドエナジー　","03-3267-1757","","","","02","2019-04-19","2019-07-16","","","東京都","世田谷区","船橋１丁目","４０－５","プランドール・アン１０５","105","","","小田急線","千歳船橋","6","","","","","","","","","","","2","","4","201906","1","3","","","","","","","","49000","","11000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","16.02","","","","","","","","","","","","","","","1","0200","2","2000","2","","","","","","","","1","","1.00","1","","16000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","199503","","","","","","","","","","","","","","","","","",""
"100098569846","03","03","01","（株）福寿アセット　","03-6657-7771","","","","00","2019-04-20","2019-07-24","","","東京都","葛飾区","西新小岩５丁目","４－２１","福寿コーポ五番館","10A","","","京成押上線","四ツ木","22","1760","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","67000","","6000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","42.97","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","","1","ジャパン少額短期","16000","2","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","198806","","","","","","","","","","","","","","","","","",""
"100098591360","03","03","02","（株）中央ビル管理　竹ノ塚営業所　","03-5851-5333","竹ノ塚営業所","0358515333","","02","2019-04-21","2019-07-14","","","東京都","足立区","東伊興３丁目","２１ー２１","ミスズハイム","202","","","伊勢崎線","竹ノ塚","14","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","56000","","7000","3000","","","","","","","","","","1.00","","","","","","","","","","","","","27.33","","","","","","","","","","","","","","","","","","2000","","","","","","","口座振替手数料","100","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","2","1","","","7","3.0","","","2","5.0","","","1","6.0","","","","","","","","","","","","","","","","","","","1","10800","","","","","","08","","","2","","2","199001","","5","201907","洋室・キッチン床張替え","","","","","ライフ竹の塚店","1052","","","","","","4","","３７４７５７０５－１"
"100098625428","03","03","02","（株）タウンハウジング　","03-5809-1589","高田馬場店","0332321201","","02","2019-04-23","2019-07-22","","","東京都","中野区","野方２丁目","１８ー２","サントノーレ","E203","","","西武新宿線","野方","14","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","59000","","14000","4000","","","","","","","","","","","","","","","","","","","","","","","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","7","1.0","","","2","6.0","","","9","3.0","","","","","","","","","","","","","","","","","","","3","27000","","","","","","01","","","2","","2","198805","","4","","","","","","","マルエツプチ大和町店","649","","","ＡＤ１００","","","","","３７５０７１８２－１"
"100098646680","03","03","01","（株）明豊プロパティーズ　","050-3186-4344","","050-3186-4344","","02","2019-04-24","2019-07-22","","","東京都","練馬区","関町北２丁目","５－７","カスティージョ扇","104","","","西武新宿線","武蔵関","9","","","","","","","","","","","2","","1","","","1","2","","100.00","","100.00","","","39000","","8000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","16.56","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","家財保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","1","2","6.1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","4","","1","199104","","5","","","","","","","","","","","","","","24","","１５１９０１－１０４"
"100098706427","03","03","02","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-04-27","2019-07-08","","","東京都","足立区","梅島２丁目","１５ー４","日比谷アパートＡ","102","","","伊勢崎線","梅島","6","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","78000","","7000","2000","","","","","","","","","","1.00","","","","","","","","","","","","","39.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","1","","22000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","3","5.0","","","1","6.0","","","1","8.0","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","198703","","4","","","201904","キッチン・洗面台・エアコン・ウォシュレット新規交換","","","イトーヨーカドー食品館梅島店","567","","","","","","4","","１０３３００２－１"
"100098707670","03","03","02","グローバルエステート（株）　竹ノ塚店","03-5838-2103","","","","02","2019-04-27","2019-07-19","","","東京都","足立区","伊興５丁目","５－２３","ベルピア竹ノ塚　Ａ五十有","106","","","伊勢崎線","竹ノ塚","12","","","","","","","","","","","2","","1","","","3","","","","","","","","39800","","10000","3000","","","","","","","","","","","","","","","","","","","","","","","14.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","198708","","","","","","","","","","","","","","","","","",""
"100098721478","03","03","01","（株）リビングサービス　","045-313-2371","","045-577-0020","info@living-service.jp","02","2019-04-28","2019-07-17","","","東京都","葛飾区","東金町１丁目","２７－１３","グレイス・コア","102","","","常磐緩行線","金町","3","240","","","","","","","","","","2","","2","","","3","2","","100.00","","100.00","","","56000","","8000","3000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","25.36","","","","","","","","","","","","","","","","","","","","","3000","","","","決済サービス料（税込","300","1","","1.00","1","住宅総合","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８","","","","","","","","04","","","3","","1","199403","","3","","","","","","","","","","","","更新時事務手数料１００００円（税別）","","","","０５１－１０２"
"100098742407","03","03","02","（株）浜商不動産　","03-3331-5311","","03-3331-5311","chintai@hamasho-f.co.jp","02","2019-04-29","2019-07-23","","","東京都","杉並区","西荻北２丁目","２５－４","レオン西荻","108","","","中央線","西荻窪","4","","","","","","","","","","","2","","4","201909","1","4","2","","100.00","","100.00","","","47000","","11000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","14.50","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","B1","2","5.5","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","2","1","B1","199301","","5","","","","","","","ローソンストア１００　西荻北店","41","","","","","","","","００００００２９８２"
"100098754915","03","03","01","日新開発（株）　","03-3935-8851","","","","00","2019-04-30","2019-07-23","","","東京都","板橋区","高島平８丁目","１７－９","トレフルハイム","","","","都営三田線","高島平","3","240","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","80000","","7000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","43.06","","","","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","20500","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","","1","6.0","1","","2","4.5","1","","3","6.0","1","","","","","","","","","","","","","","","","","和　６　洋　４．５　ＤＫ　６","","","","","","","","04","","","4","","3","198612","","5","","","","","","","","","","","","礼金・更新料なしで敷金１ヶ月","","","",""
"100098761801","03","03","01","（株）ウォームライト　","03-6661-7745","","03-6262-8536","","02","2019-05-07","2019-07-24","","","東京都","練馬区","中村北１丁目","１１－３","フォーラムイン・東京Ⅰ","313","","","西武池袋線","練馬","8","640","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","45000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","13.52","","","","","","","","","","","","","","","","","","","","","4500","","","","","","1","","1.00","1","おへやの保険ワイド","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","","","14","1","3","198706","","3","","","","","","","","","","","","","","","",""
"100098789854","03","03","02","（株）タウンハウジング　","03-5809-1589","高円寺店","0333188600","","02","2019-05-07","2019-07-24","","","東京都","中野区","野方２丁目","１８ー２","サントノーレ","","","","西武新宿線","野方","14","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","59000","","14000","4000","","","","","","","","","","","","","","","","","","","","","","","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","7","1.0","","","2","6.0","","","9","3.0","","","","","","","","","","","","","","","","","","","3","27000","","","","","","01","","","2","","2","198805","","4","","","","","","","マルエツプチ大和町店","649","","","ＡＤ１００","","","","","３７６５９２５０－１"
"100098790417","03","03","01","（株）明和地所　浦安駅前支店　","047-316-5277","","","","02","2019-05-07","2019-07-22","","","東京都","江戸川区","東葛西６丁目","","スカイハイツ　４０３号室","403","","","東西線","葛西","6","","","","","","","","","","","2","","2","","","","","","","","","","","53000","","12000","4000","","","","","","","","","","1.00","","","","","","","","","","","","","15.34","","","","","","","","","","","","","","","","","","","","","2000","","","","","","","","","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","4","","4","198812","","8","","","","","","","","","","","","","","","",""
"100098805555","03","03","02","（株）大京穴吹不動産　ＰＭ事業部","03-6367-0501","","03-6367-0462","dr-chintai@grp.daikyo.co.jp","02","2019-05-08","2019-07-10","","","東京都","板橋区","高島平１丁目","７－１４","第一セブンハイツ","0205","","","都営三田線","西台","9","","","","","","","","","","","2","","","","","2","","","100.00","","100.00","","","40000","","12000","4000","","","","","","","","","40000","","03","","","","","","","","","","","","11.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","40000","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","5.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","198807","","7","","","","","","","ローソン板橋高島平１丁目店","150","","","","","","8","",""
