"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100098708279","03","03","01","ストライクホーム（株）　","03-5830-3853","","","","02","2019-04-27","2019-07-21","","","東京都","渋谷区","幡ヶ谷３丁目","７９－１","サンセリテ幡ヶ谷","302","","","京王線","幡ヶ谷","10","","","","","","","","","","","2","","1","","","3","","","","","","","","75000","","17000","5000","","","","","","","","","","","","","","","","","","","","","1","","15.27","","","","","","","","","","","","","","","","","","8000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","3","","3","201803","","","","","","","","","","","","","","","","","",""
"100098739411","03","03","02","（有）アールイームツミ　","03-3396-2422","","","","02","2019-04-29","2019-07-21","","","東京都","練馬区","上石神井４丁目","１４－６","マイポートⅢ","202","","","西武新宿線","上石神井","9","720","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","69000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.00","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","1","","7","4.0","1","","","","","","","","","","","","","","","","","","","","","洋　６　Ｋ　４","","","","","","","","01","","","2","","2","200303","","5","","","","","","","","","","","","申込日より２ヶ月間フリーレント","","","",""
"100098787395","03","03","02","（株）タウンハウジング　","03-5809-1589","北千住店","0338815700","","02","2019-05-07","2019-07-21","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","302","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","18.33","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３７５４９５００－１"
"100098790035","03","03","01","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-05-07","2019-07-13","","","東京都","足立区","関原１丁目","１８ー２","パレス　アネーロ","103","","","伊勢崎線","梅島","20","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","64000","","8000","3000","","","","","","","","","","1.00","","","","","","","","","","","","","27.40","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","3.0","","","2","8.0","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","1","201409","","5","","","","","","","旬鮮食品館カズン関原店","838","","","","","","12","","２７７３６５３９－１"
"100098976044","03","03","02","（株）岡田不動産　","03-3659-1321","","","","02","2019-05-15","2019-07-20","","","東京都","葛飾区","柴又６丁目","","ラ　リベルテ","201","","","京成金町線","柴又","3","240","","","","","","","自転車利用で、京成高砂駅まで６分、金町駅まで８分","","","2","","2","","","2","2","","100.00","","100.00","","","65000","","9000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.01","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","1.00","1","住宅総合家財","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","8.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋８","","","","","","","","01","","","2","","2","200601","","3","","","","","","","","","","","","","","","",""
"100098977606","03","03","01","（株）メイクスレント　","03-4577-4140","","03-4577-4141","chintai@makes-design.jp","02","2019-05-15","2019-07-24","","","東京都","目黒区","南１丁目","１７－５","パレ・ホームズ大岡山","102","","","目黒線","大岡山","9","","","","","","","","","","","1","","1","","","1","2","","100.00","","100.00","","","89000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","27.29","3.96","","","","","","","","","","","","","","","","","6000","","","","","","","","","1","","1.50","1","火災保険","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","5","","1","200112","","8","","","","","","","セブンイレブン　目黒南２丁目店","223","","","ペット可☆広々した９．５帖の洋","法人契約の場合：礼金１か月追加で法人規定ご相談可能です。","","31","","００００００１３００"
"100099030970","03","03","02","グローバルエステート（株）　竹ノ塚店","03-5838-2103","","","","02","2019-05-18","2019-07-12","","","東京都","足立区","西新井６丁目","３－１４","デュオメゾン西新井　Ａ二百","101","","","","","","","","","","","","","","","","2","","2","","","3","","","","","","","","59000","","9000","3000","","","","","","","","","","","","","","","","","","","","","","","21.78","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201510","","7","","","","","","","","","","","","","","","",""
"100099037380","03","03","01","（株）中央ビル管理　北千住営業所　","03-5813-1741","北千住営業所","0358131741","","02","2019-05-18","2019-07-09","","","東京都","足立区","扇３丁目","１ー５","フロンティアゲート扇大橋","701","","","日暮里舎人","扇大橋","3","","","","","","","","","","","2","","3","201907","3","3","2","","100.00","","100.00","","","65000","","10000","4000","","","","","","","","","","","","","","","","","","","","","","","21.66","","","","","","","","","","","","","","","","","","8000","","","","","","","ルームサポート２４費","1100","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","11","","7","200905","","7","","","","","","","ベルクス江北店","1778","","","","","","","","３７８７０７７５－１"
"100099067435","03","03","02","（株）ＩＮＴＥＲ　ＬＩＶＩＮＧ　","03-3868-5580","田中","03-3868-5577","2-info@ir-g.jp","02","2019-05-20","2019-07-22","","","東京都","板橋区","高島平５丁目","２６－７","サークルハウス高島平","105","","","都営三田線","西高島平","6","480","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","36000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","10.23","","","","","","","","","","","","","","","","","","7000","","","","","","","口座振替手数料","900","1","","1.00","1","ホープ少額短期","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201709","","1","","","","","","","","","","","","築浅デザイナーズアパートメント。","24","","",""
"100099079675","03","03","01","（株）宅都プロパティ　東京支社","03-3243-3313","文（ムン）","03-3243-3315","pm_tokyo@takuto-net.com","02","2019-05-21","2019-07-06","","","東京都","杉並区","上高井戸２丁目","１","ガーラプレイス八幡山弐番館","103","","","京王線","八幡山","10","800","","","","","","","","","","1","","4","201907","3","2","2","","100.00","","100.00","","","79000","","13000","4000","","","","","","","","","","","","","","","0200","","","","","","","","21.09","","","","","","","","","","","","","","","","","","8000","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.6","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．６","2","","","","","","","04","","","3","","1","200603","","7","","","","","","","","","","","","※解約予告２か月前（日割）","","","",""
"100099085578","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-07-13","","","東京都","葛飾区","新小岩４丁目","","レックスハウス葛飾","501","","","総武線","新小岩","6","480","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","73000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","22.97","","","","","","","","","","","","","","","","","","","","","6000","","","","","","1","","1.00","1","住宅総合家財保険","7500","1","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋６Ｋ２","","","","","","","","03","","","6","","5","201308","","","","","","","","","","","","","","オートロックマンション、浴室換気暖房機付","","","",""
"100099085641","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-07-19","","","東京都","葛飾区","西亀有３丁目","","","","","","常磐緩行線","亀有","13","1040","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","95000","","6000","2000","","","","","","","","","108000","","","","","","0200","","","","","","","","61.85","","","","","","","","","","","","","","","","","","","","","14000","","","","","","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","05","2","1","","","1","6.0","1","","2","6.0","1","","4","12.3","1","","","","","","","","","","","","","","","","","和６洋６ＬＤＫ１２．３","2","","","","","","","04","","","5","","1","200107","","5","","","","","","","","","","","","フリーレント１か月（早期解約違約金あり）","","","",""
"100099085706","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-21","2019-07-19","","","東京都","葛飾区","西亀有３丁目","","","","","","常磐緩行線","亀有","13","1040","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","95000","","6000","2000","","","","","","","","","106000","","","","","","0200","","","","","","","","59.28","","","","","","","","","","","","","","","","","","","","","14000","","","","","","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","09","2","1","","","1","6.0","1","","2","6.0","1","","8","1.8","1","","9","12.0","1","","","","","","","","","","","","","和６洋６ＬＤＫ１２Ｓ１．８","2","","","","","","","04","","","5","","1","200107","","5","","","","","","","","","","","","","","","",""
"100099111503","03","03","01","ソリッド（株）　","0422-40-0330","","","","02","2019-05-23","2019-07-18","","","東京都","練馬区","南大泉５丁目","４－１２","ソリッド大泉学園Ｂ","402","","","西武池袋線","大泉学園","10","800","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","69000","","11000","4000","","","","","","","","","","","","","","","0200","","","","","","","","21.20","","","","","","","","","","","","","","","1","","","","","","3000","","","","サポート２４","1000","1","","1.08","1","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋７．５","4","","","","","","","03","","","4","","4","200807","","1","","","","","","","","","","","","","","","","０００００００００００００００１３４７８"
"100099135742","03","03","01","（株）岡田不動産　新小岩支店　","03-5678-1321","","","","02","2019-05-24","2019-07-19","","","東京都","葛飾区","小菅４丁目","","高齢者向け優良賃貸　ウイング水門","","","","常磐緩行線","綾瀬","10","800","","","","","","","","","","2","","2","","","2","2","","100.00","","100.00","","","72000","","8000","3000","","","","","","","","","","3.00","","","","","0200","","","","","","","","31.60","","","","","","","","","","","","","","","","","","","","","15000","","","","緊急通報サービス","4000","","","","1","住宅総合家財","7500","1","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","1","3.0","1","","3","7.0","1","","","","","","","","","","","","","","","","","","","","","和３ＤＫ７","","","","","","","","04","","","8","","7","200304","","5","","","","","","","","","","","","６０歳以上対象（入居資格あり）。","","","",""
"100099156941","03","03","02","（株）エチカプロパティ　","03-6276-0330","","","","02","2019-05-25","2019-07-19","","","東京都","大田区","中央８丁目","７－１１","レグノ・ヴィーノ","202","","","池上線","池上","12","960","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","85000","","10000","3000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","30.79","","","","","","","","","","","","","","","","","","","","","4000","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","8.7","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．７","4","","","","","","","01","","","2","","2","201711","","1","","","","","","","","","","","","１年未満の解約には違約金が付きます。","","","",""
"100099177436","03","03","01","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-05-26","2019-07-16","","","東京都","足立区","西新井６丁目","２３ー６","アーク・ニシアライ","103","","","伊勢崎線","大師前","10","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","87000","","6000","2000","","","","","","","","","","1.00","","","","","","","","","","","","","55.00","","","","","","","","","","","","","","","","","","12500","","","","","","","","","","","","1","","22000","2","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","4","12.1","","","2","6.0","","","2","4.6","","","","","","","","","","","","","","","","","","","3","16000","","","","","","04","","","3","","1","200110","","5","","","","","","","アコレ西新井１丁目店","800","","","","","","14","","２７７３７６８６－１"
"100099187486","03","03","01","（株）ＣＬＣコーポレーション　","03-5541-9686","松村　浩","03-5541-9681","","02","2019-05-27","2019-07-24","","","東京都","大田区","千鳥１丁目","１０－４","ＭＯＤＵＬＯＲ久が原２０３号室","203","","","池上線","千鳥町","8","","","","","","","","","","","1","","3","201907","3","3","","","","","","","","77000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","22.41","","","","","","","","","","","","","","","","","","","2","","10000","","","","","","1","","1.00","1","","20800","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","2","2","7.4","1","2","7","2.0","1","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","2","200401","","3","","","","","","","","","","","","","","","",""
"100099188961","03","03","01","（株）リアルビジョン　","03-5784-5125","","","","02","2019-05-27","2019-07-13","","","東京都","文京区","向丘２丁目","３６－１３","アクロス文京","201","","","南北線","本駒込","1","80","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","91500","","13000","4000","","","","","","","","1.00","","","","","","","0200","","","","","","","","24.96","3.01","","","","","","","","","","","","","","","","","12000","","","","","","","","","1","","1.00","1","当社指定　火災","19000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","7.2","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　７．２","4","","","","","","","05","","","13","","2","200309","","7","","","","","","","","","","","","２０１９年６月１０日退去予定","","","",""
"100099208606","03","03","02","（株）ハナインターナショナル　","03-5284-3966","","03-5284-3966","","02","2019-05-28","2019-07-24","","","東京都","葛飾区","鎌倉４丁目","３２－１２","イースタイル鎌倉","202","","","京成本線","京成小岩","4","320","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","61000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","17.46","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","1.00","1","","14000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","8.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．１","","","","","","","","01","","","3","","2","201811","","5","","","","","","","","","","","","","","","",""
"100099226634","03","03","01","（株）タウンハウジング　","03-5809-1589","高円寺店","0333188600","","02","2019-05-29","2019-07-15","","","東京都","江戸川区","松本１丁目","１９ー１０","レグランナカノ６号館","","","","総武中央線","新小岩","23","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","99000","","6000","2000","","","","","","","","","","","","","","","","","","","","","","","56.87","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","4","11.0","","","2","6.0","","","2","6.0","","","","","","","","","","","","","","","","","","","1","16200","","","","","","03","","","3","","2","200202","","6","","","","","","","小松川病院","1900","","","","使い勝手の良い間取りと豊富な設備。","","7","","３８０３２６２１－１"
"100099272870","03","03","01","（株）ベルクルール柏たなか駅前店　","04-7189-8223","サコウ","04-7189-8223","","02","2019-06-01","2019-07-24","","","東京都","渋谷区","笹塚２丁目","７－１１","日神デュオステージ笹塚東館","","","","京王線","笹塚","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","85000","","14000","5000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","20.69","4.62","","","","","","","","","","","","","","","","","7000","","","","","","","口座引落手数料","600","1","","1.00","1","家財","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.6","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　７．６","4","","","","","","","04","","","15","","10","200509","","8","","","","","","","","","","","","","","","",""
"100099278662","03","03","01","（株）メイプルリビングサービス　","03-6825-1233","長井","03-6825-1233","","02","2019-06-01","2019-06-27","","","東京都","世田谷区","玉川台２丁目","１－２","リージェンシー用賀、広有、","303","","","田園都市線","用賀","8","","","","","","","","","","","2","","2","","","","","","","","","","","83000","","15000","5000","","","","","","","","","","1.00","","","","","","","","","","","","","18.35","","","","","","","","","","","","","","","","","","","","","6000","","","","","","1","","1.00","1","全管協少額短期保険","18000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","4","","3","201802","","","","","","","","","","","","","","","","","",""
"100099316418","03","03","01","（株）タウンハウジング　","03-5809-1589","門前仲町店","0336307722","","02","2019-06-03","2019-07-15","","","東京都","江戸川区","松本１丁目","１９ー１０","レグランナカノ６号館","","","","総武中央線","新小岩","23","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","99000","","6000","2000","","","","","","","","","","","","","","","","","","","","","","","56.87","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","4","11.0","","","2","6.0","","","2","6.0","","","","","","","","","","","","","","","","","","","1","16200","","","","","","03","","","3","","2","200202","","6","","","","","","","小松川病院","1900","","","","使い勝手の良い間取りと豊富な設備。","","7","","３８１０３４７５－１"
"100099316776","03","03","01","（株）タウンハウジング　","03-5809-1589","青砥店","0356293801","","02","2019-06-03","2019-07-15","","","東京都","江戸川区","松本１丁目","１９ー１０","レグランナカノ６号館","202","","","総武中央線","新小岩","23","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","99000","","6000","2000","","","","","","","","","","","","","","","","","","","","","","","56.87","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","4","11.0","","","2","6.0","","","2","6.0","","","","","","","","","","","","","","","","","","","1","16200","","","","","","03","","","3","","2","200202","","6","","","","","","","小松川病院","1900","","","","使い勝手の良い間取りと豊富な設備。","","7","","３８０８８３８１－１"
"100099353242","03","03","02","まさひろ商事不動産（株）　","03-3890-8314","","03-3890-8314","","02","2019-06-05","2019-07-17","","","東京都","足立区","西新井７丁目","１４－１","ＭＫハイツ西新井","201","","","日暮里舎人","西新井大師西","4","","","","","","","","","","","2","","4","201907","3","3","2","","100.00","","100.00","","","64000","","8000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","26.49","","","","","","","","","","","","","","","","","","","","","2000","","","","振替手数料","400","1","","1.00","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","9.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","12000","","","1.0","","","08","","","2","","2","200603","","5","","","","","","","どらっぐぱぱす　西新井五丁目店","489","","","","","","6","","Ｃ＿００００００３０６４"
"100099356474","03","03","01","（株）米山　","03-3943-4333","","","","02","2019-06-05","2019-07-11","","","東京都","豊島区","南大塚２丁目","３５－１０","アーバンエスケイプ","501","","","山手線","大塚","4","320","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","99000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","30.00","","","","","","","","","","","","","","","","","","10500","","","","","","","","","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","10.0","1","","7","2.6","1","","","","","","","","","","","","","","","","","","","","","洋　１０　Ｋ　２．６","","","","","","","","04","","","9","","5","200805","","","","","","","","","","","","","広告料１ヶ月　","猫足バスで豪華な暮らし！","","","",""
"100099395445","03","03","02","（有）カネコ住販　","044-221-6113","","","","02","2019-06-07","2019-07-15","","","東京都","大田区","仲池上２丁目","","ＴＭ仲池上","105","","","池上線","池上","13","","","","","","","","","","","2","","2","","","3","","","100.00","","100.00","","","49000","","18000","6000","","","","","","","","","","","","","","","","","","","","","","","9.45","","","","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201507","","","","","","","","","","","","","広告料５０％","","","","",""
"100099403191","03","03","01","ＳＲＥホールディングス（株）　","03-6274-6556","ＰＭ課","03-6274-6553","","02","2019-06-07","2019-07-18","","","東京都","板橋区","志村１丁目","３３－１","セジョリ志村坂上Ⅱ","801","","","都営三田線","志村坂上","4","","","","","","","","","","","2","","1","","","2","9","","","","","","","70000","","12000","4000","","","","","","","","","","","","","","","","","","","","","1","","19.56","2.00","","","","","","","","","","","","","","","","","","","","8000","","","","","","1","","1.00","1","三井住友海上保険","10000","1","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","8","2","5.6","1","8","7","1.5","1","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","9","","8","200811","","1","","","","","","","","","","","","","","","",""
"100099403828","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-06-08","2019-07-06","","","東京都","板橋区","高島平１丁目","１２－９","ＵＲＢＡＮ　ＲＥＳＴ","201","","","都営三田線","高島平","10","800","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","18.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","8.2","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．２","","","","","","","","01","","","3","","2","201905","1","7","","","","","","","","","","","","コンビニ５０ｍ・買い物至便","","","",""
"100099428941","03","03","01","（株）ライフスタイル　","03-5356-3266","","","","02","2019-06-09","2019-07-20","","","東京都","渋谷区","幡ヶ谷３丁目","５２－１","アーバンステージ幡ヶ谷　１０３　１５０","103","","","京王線","幡ヶ谷","11","880","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","93000","","16000","5000","","","","","","","","","","1.00","","","","","0200","","","","","","","","20.16","2.34","","","","","","","","","","","","","","","","","7000","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．３","4","","","","","","","04","","","3","","1","201907","1","6","","","","","","","","","","","","新築！オートロックマンション","","","",""
"100099429197","03","03","01","（株）ライフスタイル　","03-5356-3266","","","","02","2019-06-09","2019-07-20","","","東京都","渋谷区","幡ヶ谷３丁目","５２－１","アーバンステージ幡ヶ谷　３０２　１５０","302","","","京王線","幡ヶ谷","11","880","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","97000","","16000","5000","","","","","","","","","","1.00","","","","","0200","","","","","","","","20.16","","","","","","","","","","","","","","","","","","7000","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．３","4","","","","","","","04","","","3","","3","201907","1","3","","","","","","","","","","","","新築！オートロックマンション","","","",""
"100099429281","03","03","01","（株）ライフスタイル　","03-5356-3266","","","","02","2019-06-09","2019-07-20","","","東京都","渋谷区","幡ヶ谷３丁目","５２－１","アーバンステージ幡ヶ谷　３０３　１５０","303","","","京王線","幡ヶ谷","11","880","","","","","","","","","","2","","1","","","4","2","","100.00","","100.00","","","99000","","17000","5000","","","","","","","","","","1.00","","","","","0200","","","","","","","","20.16","2.34","","","","","","","","","","","","","","","","","7000","","","","","","","","","","","","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．３","4","","","","","","","04","","","3","","3","201907","1","3","","","","","","","","","","","","新築！オートロックマンション","","","",""
"100099448589","03","03","02","（株）タウンハウジング　","03-5809-1589","明大前店","0333228331","","02","2019-06-10","2019-07-24","","","東京都","練馬区","立野町","７ー２１","ＬＥＲＡ吉祥寺","101","","","井の頭線","吉祥寺","15","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","70000","","12000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","20000","","","","","","01","","","2","","1","201610","","5","","","","","","","くすりのダイイチ薬局吉祥寺通り店","508","","","","","","6","","２０７４５２３６－１"
"100099482383","03","03","01","（株）ユリカレント　","03-5879-5401","","","","02","2019-06-12","2019-07-09","","","東京都","足立区","梅島２丁目","","ユリカロゼ梅島　１５０","802","","","伊勢崎線","梅島","9","","","","","","","","","","","2","","1","","","1","","","","","","","","66000","","11000","4000","","","","","","","","1.00","","","","","","","","","","","","","","","20.70","","","","","","","","","","","","","","","","","","15000","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","10","","8","201606","","","","","","","","","","","","","","","","","",""
