"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100099482383","03","03","01","（株）ユリカレント　","03-5879-5401","","","","02","2019-06-12","2019-07-09","","","東京都","足立区","梅島２丁目","","ユリカロゼ梅島　１５０","802","","","伊勢崎線","梅島","9","","","","","","","","","","","2","","1","","","1","","","","","","","","66000","","11000","4000","","","","","","","","1.00","","","","","","","","","","","","","","","20.70","","","","","","","","","","","","","","","","","","15000","","","","","","","","","1","","1.00","1","","","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","10","","8","201606","","","","","","","","","","","","","","","","","",""
"100099535155","03","03","02","（株）リライブ　","048-826-2281","","","","02","2019-06-15","2019-07-26","","","東京都","荒川区","町屋５丁目","１－２","ＡＶＥＮＩＲ町屋　３Ａ","3A","","","千代田線","町屋","11","","","","","","","","","","","2","","4","201908","2","2","","","","","","","","63000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","17.47","","","２４時間サポート","1000","","","","","","","","","","","","","","","2","","3000","","","","","","1","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","3","2","5.8","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","3","","3","201601","","5","","","","","","","","","","","広告料１００％","","","","",""
"100099558115","03","03","01","（株）中央ビル管理　北千住営業所　","03-5813-1741","北千住営業所","0358131741","","02","2019-06-16","2019-07-26","","","東京都","足立区","扇３丁目","１ー５","フロンティアゲート扇大橋","501","","","日暮里舎人","扇大橋","3","","","","","","","","","","","2","","3","201908","1","3","2","","100.00","","100.00","","","65000","","10000","4000","","","","","","","","","","","","","","","","","","","","","","","21.66","","","","","","","","","","","","","","","","","","8000","","","","","","","ルームサポート２４費","1100","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.5","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","11","","5","200905","","7","","","","","","","ベルクス江北店","1778","","","","","","","","２６１５４８８９－１"
"100099561749","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","新宿１丁目","９－４","グリーンハイツ３号","103","","","京成本線","京成高砂","17","","","","","","","","","","","2","","1","","","4","","","","","","","","63000","","9000","3000","","","","","","","","1.00","","","","","","","","","","","","","","","23.27","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","200910","","","","","","","","","","","","","","","","","",""
"100099561889","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","小菅２丁目","９－５","マミーズスプリング","202","","","京成本線","堀切菖蒲園","10","","","","","","","","","","","2","","1","","","4","","","","","","","","66500","","12000","4000","","","","","","","","1.00","","","","","","","","","","","","","","","19.87","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","200608","","","","","","","","","","","","","","","","","",""
"100099562133","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","四つ木４丁目","５－８","四ツ木","203","","","京成押上線","四ツ木","13","","","","","","","","","","","2","","1","","","4","","","","","","","","72500","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","19.87","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","2","200608","","","","","","","","","","","","","","","","","",""
"100099562190","03","03","02","（株）成家　青砥店　","03-3838-3026","","","","02","2019-06-16","2019-07-14","","","東京都","葛飾区","四つ木４丁目","５－８","四ツ木","101","","","京成押上線","四ツ木","13","","","","","","","","","","","2","","1","","","4","","","","","","","","69500","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","19.87","","","","","","","","","","","","","","","","","","","","","5000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","200608","","","","","","","","","","","","","","","","","",""
"100099564501","03","03","02","（株）ミルキーハウス　","03-3395-5441","","","","02","2019-06-17","2019-07-20","","","東京都","葛飾区","東立石１丁目","８","アヴァンセ立石Ⅱ","204","","","京成押上線","京成立石","12","960","","","","","","","","","","1","","4","201907","2","3","2","","100.00","","100.00","","","60000","","10000","3000","","","","","","","","1.00","","","","","","","0200","","","","","","","","20.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","火災","12000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","9.1","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　９．１","","","","","","","","01","","","2","","2","200605","","","","","","","","","","","","","","","","","",""
"100099588726","03","03","01","（株）エチカプロパティ　","03-6276-0330","","","","02","2019-06-18","2019-07-19","","","東京都","世田谷区","砧１丁目","３１－１８","プラティーク千歳船橋","401","","","小田急線","千歳船橋","12","960","","","","","","","","","","1","","4","201908","1","1","2","","100.00","","100.00","","","72000","","14000","5000","","","","","","","","","","","","","","","0200","","","","","","","","17.82","","","","","","","","","","","","","","","","","","","","","7000","","","","","","1","","1.00","1","","20000","","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","5.3","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　５．３　Ｋ　２","","","","","","","","04","","","5","","4","201509","","3","","","","","","","","","","","","早期解約違約金有ります。","","","",""
"100099591916","03","03","02","（株）タウンハウジング　","03-5809-1589","吉祥寺店","0422207800","","02","2019-06-18","2019-07-09","","","東京都","練馬区","立野町","７ー２１","ＬＥＲＡ吉祥寺","","","","井の頭線","吉祥寺","15","","","","","","","","","","","1","","3","201907","3","3","2","","100.00","","100.00","","","70000","","12000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","20000","","","","","","01","","","2","","1","201610","","5","","","","","","","くすりのダイイチ薬局吉祥寺通り店","508","","","","","","6","","３８２４５１５７－１"
"100099641443","03","03","02","（株）アートアベニュー　","03-5339-0555","本店","0353390555","","02","2019-06-21","2019-07-27","","","東京都","足立区","伊興２丁目","４ー１４","Ｒ－ＳＴＹＬＥ竹ノ塚　１ｓｔ","208","","","伊勢崎線","竹ノ塚","14","","","","","","","","","","","1","","3","201908","2","1","2","","100.00","","100.00","","","42000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","11.13","","","","","","","","","","","","","","","1","0100","","3000","","","","","","","クラブＡＡ保険含：月","1100","","","0.50","2","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","4.3","","","9","3.2","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","2","201407","","5","","","","","","","マルエツ伊興店","456","","","","","","18","","３８４４４９４０－１"
"100099650236","03","03","02","（株）ＣＬＣコーポレーション　","03-5541-9686","松村　浩","03-5541-9681","","02","2019-06-21","2019-07-15","","","東京都","足立区","西新井本町５丁目","３－５","コンパートメントハウス西新井１０５号室","105","","","伊勢崎線","西新井","11","","","","","","","","","","","2","","1","","","3","","","","","","","","62000","","11000","4000","","","","","","","","","","","","","","","","","","","","","","","19.00","","","","","","","","","","","","","","","","","","","2","","3500","","","","","","1","","1.00","1","","20500","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","1","2","6.0","1","1","7","1.5","1","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","200812","","1","","","","","","","","","","","","","","","",""
"100099650652","03","03","01","（株）コーシン管財　","03-5956-4004","","","","02","2019-06-22","2019-07-09","","","東京都","足立区","千住５丁目","３－７","ＢｏａＳｏｒｔｅ北千住","106","","","日比谷線","北千住","10","800","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","77000","","13000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","19.78","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","家財","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","201806","","","","","","","","","","","","","","北千住徒歩１０分。オートロック付き","","","",""
"100099670107","03","03","01","（株）工藤住販　","03-3327-6000","","","","00","2019-06-23","2019-07-21","","","東京都","世田谷区","松原１丁目","５１－１１","エリールミサキ","104","","","京王線","代田橋","8","640","","","","","","","明大前駅徒歩６分","","","2","","1","","","3","2","","100.00","","100.00","","","75000","","13000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","19.97","3.11","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","","16000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋６","4","","","","","","","03","","","3","","1","200806","","5","","","","","","","","","","","","","","","","０００００００００００１３５７０３０００"
"100099677767","03","03","02","（株）タウンハウジング　","03-5809-1589","北千住店","0338815700","","02","2019-06-23","2019-07-22","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","301","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","16.71","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","3","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３７５４９４８４－１"
"100099694692","03","03","02","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-06-24","2019-07-22","","","東京都","足立区","江北３丁目","３４ー２４","エーブレッザ江北","206","","","日暮里舎人","江北","12","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","62000","","9000","3000","","","","","","","","","","1.00","","","","","","","","","","","","","24.63","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","3.8","","","2","7.8","","","9","4.8","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","2","200809","","7","","","201906","アクセントクロス・浴室ダイノックシート","","","ファミリーマート","10","","","","","","10","","３７６２２１６１－１"
"100099703390","03","03","02","ソリッド（株）　","0422-40-0330","","","","02","2019-06-25","2019-07-23","","","東京都","板橋区","徳丸４丁目","１－３","ソリッド東武練馬","101","","","東武東上線","東武練馬","11","880","","","","","","","","","","2","","1","","","2","2","","100.00","","100.00","","","62000","","11000","4000","","","","","","","","","","","","","","","0200","","","","","","","","19.43","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","","12000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋６","4","","","","","","","01","","","3","","1","201902","","5","","","","","","","","","","","","","","","","００００００００００００００１３４７８７"
"100099739921","03","03","02","（株）エヌティーコーポレーション　","03-3208-8300","関口","","","02","2019-06-27","2019-07-05","","","東京都","世田谷区","玉川台２丁目","３１－６","サークルハウス用賀１０２　ひきつづき２００あり","102","","","田園都市線","用賀","7","","","","","","","","","","","2","","1","","","2","","","","","","","","53000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","9.38","","","","","","","","","","","","","","","","","","","2","","3000","","","","","","1","","1.50","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201704","","7","","","","","","","","","","","","","","","",""
"100099739932","03","03","02","（株）エヌティーコーポレーション　","03-3208-8300","関口","","","02","2019-06-27","2019-07-05","","","東京都","世田谷区","玉川台２丁目","３１－６","サークルハウス用賀１０６　ひきつづき２００あり","106","","","田園都市線","用賀","7","","","","","","","","","","","2","","2","","","2","","","","","","","","53000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","9.38","","","","","","","","","","","","","","","","","","","2","","3000","","","","","","1","","1.50","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201704","","7","","","","","","","","","","","","","","","",""
"100099743670","03","03","02","（有）カネコ住販　","044-221-6113","","","","02","2019-06-27","2019-07-15","","","東京都","大田区","仲池上２丁目","","ＴＭ仲池上","106","","","池上線","池上","13","","","","","","","","","","","1","","2","","","3","","","100.00","","100.00","","","49000","","18000","6000","","","","","","","","","","","","","","","","","","","","","","","9.45","","","","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201507","","","","","","","","","","","","","広告料５０％","","","","",""
"100099750477","03","03","01","（株）メイクスレント　","03-4577-4140","","03-4577-4141","chintai@makes-design.jp","02","2019-06-27","2019-07-05","","","東京都","板橋区","徳丸１丁目","４０－８","メイクスデザイン東武練馬","405","","","東武東上線","東武練馬","10","","","","","","","","","","","1","","4","201908","1","1","2","","100.00","","100.00","","","73000","","10000","3000","","","","","","","","0.50","","1.00","","","","","0200","","","","","","","","25.54","3.30","","","","","","","","","","","","","","","","","12000","","","","","","","","","1","","1.50","1","火災保険","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","4","201503","","7","","","","","","","どらっぐぱぱす　板橋徳丸店","422","","","ネット使用料無料です！！","法人契約の場合：礼金１か月追加で法人規定ご相談可能です。","","25","","０００００００９３８"
"100099751714","03","03","02","（株）管理バンク　","03-6228-4677","","","","02","2019-06-28","2019-07-23","","","東京都","葛飾区","東新小岩８丁目","３３－１０","ルクティア新小岩　１０３号室","103","","","総武中央線","新小岩","15","1200","","","","","","","","","","2","","2","","","4","2","","100.00","","100.00","","","60000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","17.55","","","","","","","","","","","","","","","","","","","","","4000","","","","町内会費","300","","","","1","火災","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","201805","","","","","","","","","","","","","","８９４８９４","","","",""
"100099751775","03","03","02","（株）ジャスティ　","03-5333-3361","","","","02","2019-06-28","2019-07-27","","","東京都","新宿区","上落合３丁目","１４","アーバンプレイス落合Ⅷ","201","","","大江戸線","中井","3","240","","","","","","","","","","1","","4","201907","3","3","2","","100.00","","100.00","","","62500","","20000","6000","","","","","","","","","","","","","","","0200","","","","","","","","10.72","","","","","","","","","","","","","","","","","","2500","","","","","","","","","1","","1.00","1","住宅総合保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","5.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　５．３","","","","","","","","01","","","2","","2","201006","","","","","","","","","","","","","","敷金０！礼金０！フリーレント１ヶ月！","","","",""
"100099764909","03","03","01","（株）ＩＳＫ　","03-6753-0049","井田","080-1722-2158","","02","2019-06-28","2019-07-05","2019-09-20","","東京都","北区","上中里２丁目","３４－３","ＢＡＮＹＡＮＴＲＥＥ","","","","京浜東北線","上中里","3","240","","","","","","","","","","1","","4","201908","1","3","1","","100.00","","100.00","1.0","","79000","","13000","4000","","1.00","","","","","","","","","","","","","","","","","","","1","","21.25","","","駐輪場","","04","","","","","","","","","","","","","5000","2","","","","","","","","1","","0.50","1","損保ジャパン","10000","2","1","1","9.1","2","5","4.5","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","3","201802","","","","","","","","","","","","","","","","","",""
"100099788140","03","03","02","（株）ハウスメイトショップ　","03-5992-3610","","","","02","2019-06-29","2019-07-27","","","東京都","練馬区","旭丘１丁目","５５－２","アファブル江古田","103","","","西武池袋線","江古田","5","400","","","","","","","","","","2","","1","","","3","","","","","","","","79000","","12000","4000","","","","","","","","","","1.00","","","","","","","","","","","","","23.18","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","","1","","972","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","1","2","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","201701","","","","","","","","","","","","","★８月起算に限り、ＡＤ１００★","","","","",""
"100099835971","03","03","01","ＢＯＲＮ　ｔｏ　ＷＩＮ・パートナーズ（株）　","03-5948-9570","","","","02","2019-07-02","2019-07-02","","","東京都","板橋区","舟渡１丁目","","アンドシェア浮間舟渡ＰＬＵＳ","101","","","埼京線","浮間舟渡","5","","","","","","","","","","","2","201907","1","","","2","2","","","","","","","40000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","7.00","","","","","","","","","","","","","","","1","0012","2","","","","15000","","","","","","","","","1","","7000","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201700","","","","","","","","","","","","","","","","","",""
"100099840367","03","03","01","（株）ＭＤＩ　新宿賃貸センター","03-5362-7160","新宿賃貸センター","0353617160","","02","2019-07-02","2019-07-22","","","東京都","杉並区","荻窪５丁目","５ー１１","荻窪カフェレジデンス","401","","","総武中央線","荻窪","5","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","76000","","13000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.57","","","","","","","","","","","","","","","","","","6000","","","","","","","室内消毒代","16200","","","1.00","1","","18000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","4","201211","","1","","","","","","","ＳＵＩＴ　ＳＥＬＥＣＴ　ＯＧＩＫＵＢＯ　","430","","","","","","","","２９６６２１４３－１"
"100099847266","03","03","01","ＢＯＲＮ　ｔｏ　ＷＩＮ・パートナーズ（株）　","03-5948-9570","","","","02","2019-07-02","2019-07-11","","","東京都","板橋区","舟渡１丁目","","アンドシェア浮間舟渡ＰＬＵＳ","105","","","埼京線","浮間舟渡","5","","","","","","","","","","","2","201907","1","","","2","2","","","","","","","35000","","17000","5000","","","","","","","","","","","","","","","","","","","","","","","7.00","","","","","","","","","","","","","","","1","0012","2","","","","15000","","","","","","","","","1","","7000","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201700","","","","","","","","","","","","","","","","","",""
"100099847356","03","03","01","ＢＯＲＮ　ｔｏ　ＷＩＮ・パートナーズ（株）　","03-5948-9570","","","","02","2019-07-02","2019-07-11","","","東京都","板橋区","舟渡１丁目","","アンドシェア浮間舟渡ＰＬＵＳ","201","","","埼京線","浮間舟渡","5","","","","","","","","","","","2","201907","1","","","2","2","","","","","","","37000","","18000","6000","","","","","","","","","","","","","","","","","","","","","","","7.00","","","","","","","","","","","","","","","1","0012","2","","","","15000","","","","","","","","","1","","7000","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201700","","","","","","","","","","","","","","","","","",""
"100099847396","03","03","01","ＢＯＲＮ　ｔｏ　ＷＩＮ・パートナーズ（株）　","03-5948-9570","","","","02","2019-07-02","2019-07-18","","","東京都","板橋区","舟渡１丁目","","アンドシェア浮間舟渡ＰＬＵＳ","205","","","埼京線","浮間舟渡","5","","","","","","","","","","","2","201907","1","","","2","2","","","","","","","37000","","18000","6000","","","","","","","","","","","","","","","","","","","","","","","7.00","","","","","","","","","","","","","","","1","0012","2","","","","15000","","","","","","","","","1","","7000","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201700","","","","","","","","","","","","","","","","","",""
"100099857810","03","03","02","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-07-03","2019-07-13","","","東京都","板橋区","小茂根２丁目","９ー４","アイビス","0202","","","有楽町線","小竹向原","12","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","76000","","8000","3000","","","","","","","","","","1.00","","","","","","","","","","","","","31.70","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","11.8","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","2","200810","","3","","","","","","","いさみ屋","900","","","","","","10","","１５２９７７９－１"
"100099902896","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-06","2019-07-08","","","東京都","板橋区","高島平１丁目","１２－９","仮称　高島平１丁目共同住宅　Ａ棟","203","","","都営三田線","高島平","10","800","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","65000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","18.02","","","","","","","","","","","","","","","","","","2000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.0","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　６　Ｋ　２","","","","","","","","01","","","3","","2","201905","1","1","","","","","","","","","","","","コンビニ８０ｍ・赤塚公園","","","",""
"100099903111","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","00","2019-07-06","","","","東京都","葛飾区","堀切２丁目","５８－１４","Ｈ－ＲＥＳＩＤＥＮＣＥ","202","","","京成本線","堀切菖蒲園","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","18.71","","","","","","","","","","","","","","","","","","2000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.0","1","","7","2.4","1","","","","","","","","","","","","","","","","","","","","","洋　６　Ｋ　２．４","","","","","","","","01","","","3","","2","201906","1","6","","","","","","","","","","","","陽当り良・コンブニ１４０ｍ","","","",""
"100099932728","03","03","02","（株）タウンハウジング　","03-5809-1589","門前仲町店","0336307722","","02","2019-07-07","","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","16.71","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","3","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５６６３０３－１"
"100099932730","03","03","02","（株）タウンハウジング　","03-5809-1589","門前仲町店","0336307722","","02","2019-07-07","","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","18.33","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５６６３０４－１"
"100099938544","03","03","01","（株）成家　青砥店　","03-3838-3026","","","","02","2019-07-07","","","","東京都","江戸川区","西一之江４丁目","―","ホーガ　スター","203","","","都営新宿線","一之江","","","11","都営バス","松江","3","","","","","","4","","4","201907","3","4","","","","","","","","78000","","11000","4000","","","","","","","","","","","","","","","","","","","","","","","25.20","","","","","","","","","","","","","","","","","","","","","3000","","540","","","","","","","1","あすか少額短期保険","14000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","2","201907","1","","","","","","","","","","","","","","","","",""
